Año,Mes,Estado,Municipio,Dentro de Norma,Total de Determinaciones,% de Determinaciones dentro de norma 
2016,Diciembre,CHIAPAS,CATAZAJA,4,6,66.67
2016,Diciembre,CHIAPAS,CHIAPA DE CORZO,1,3,33.33
2016,Diciembre,CHIAPAS,CHICOMUSELO,6,6,100
2016,Diciembre,CHIAPAS,CHILON,6,28,21.43
2016,Diciembre,CHIAPAS,COMITAN DE DOMINGUEZ,29,29,100
2016,Diciembre,CHIAPAS,EL BOSQUE,3,3,100
2016,Diciembre,CHIAPAS,EL PORVENIR,3,3,100
2016,Diciembre,CHIAPAS,ESCUINTLA,6,6,100
2016,Diciembre,CHIAPAS,FRONTERA COMALAPA,32,32,100
2016,Diciembre,CHIAPAS,FRONTERA HIDALGO,7,7,100
2016,Diciembre,CHIAPAS,HUEHUETAN,8,8,100
2016,Diciembre,CHIAPAS,HUIXTLA,8,8,100
2016,Diciembre,CHIAPAS,IXTAPANGAJOYA,1,1,100
2016,Diciembre,CHIAPAS,LA CONCORDIA,0,9,0
2016,Diciembre,CHIAPAS,LA GRANDEZA,2,2,100
2016,Diciembre,CHIAPAS,LA INDEPENDENCIA,13,13,100
2016,Diciembre,CHIAPAS,LA LIBERTAD,7,8,87.5
2016,Diciembre,CHIAPAS,LA TRINITARIA,18,18,100
2016,Diciembre,CHIAPAS,LAS MARGARITAS,17,17,100
2016,Diciembre,CHIAPAS,LAS ROSAS,9,9,100
2016,Diciembre,CHIAPAS,MAPASTEPEC,8,8,100
2016,Diciembre,CHIAPAS,MARAVILLA TENEJAPA,1,1,100
2016,Diciembre,CHIAPAS,MAZAPA DE MADERO,0,2,0
2016,Diciembre,CHIAPAS,MAZATAN,6,6,100
2016,Diciembre,CHIAPAS,METAPA,3,3,100
2016,Diciembre,CHIAPAS,MONTECRISTO DE GUERRE,0,7,0
2016,Diciembre,CHIAPAS,MOTOZINTLA,14,16,87.5
2016,Diciembre,CHIAPAS,OCOSINGO,23,35,65.71
2016,Diciembre,CHIAPAS,OSTUACAN,1,2,50
2016,Diciembre,CHIAPAS,PALENQUE,14,19,73.68
2016,Diciembre,CHIAPAS,PANTEPEC,0,2,0
2016,Diciembre,CHIAPAS,PICHUCALCO,0,4,0
2016,Diciembre,CHIAPAS,PIJIJIAPAN,4,11,36.36
2016,Diciembre,CHIAPAS,PUEBLO NUE,1,1,100
2016,Diciembre,CHIAPAS,RAYON,2,2,100
2016,Diciembre,CHIAPAS,SABANILLA,0,5,0
2016,Diciembre,CHIAPAS,SALTO DE AGUA,5,9,55.56
2016,Diciembre,CHIAPAS,SAN CRISTOBAL DE LAS,28,36,77.78
2016,Diciembre,CHIAPAS,SILTEPEC,2,2,100
2016,Diciembre,CHIAPAS,SITALA,0,1,0
2016,Diciembre,CHIAPAS,SOCOLTENANGO,3,3,100
2016,Diciembre,CHIAPAS,SUCHIAPA,2,2,100
2016,Diciembre,CHIAPAS,SUCHIATE,12,12,100
2016,Diciembre,CHIAPAS,TAPACHULA,48,48,100
2016,Diciembre,CHIAPAS,TAPALAPA,0,1,0
2016,Diciembre,CHIAPAS,TAPILULA,2,3,66.67
2016,Diciembre,CHIAPAS,TENEJAPA,0,2,0
2016,Diciembre,CHIAPAS,TONALA,11,15,73.33
2016,Diciembre,CHIAPAS,TUMBALA,0,2,0
2016,Diciembre,CHIAPAS,TUXTLA CHICO,4,4,100
2016,Diciembre,CHIAPAS,TUXTLA GUTIERREZ,35,38,92.11
2016,Diciembre,CHIAPAS,TUZANTAN,7,7,100
2016,Diciembre,CHIAPAS,TZIMOL,8,8,100
2016,Diciembre,CHIAPAS,UNION JUAREZ,5,5,100
2016,Diciembre,CHIAPAS,VILLA COMALTITLAN,9,9,100
2016,Diciembre,CHIAPAS,VILLA CORZO,0,4,0
2016,Diciembre,CHIAPAS,VILLAFLORES,0,25,0
2016,Diciembre,CHIAPAS,YAJALON,3,4,75
2016,Diciembre,CHIAPAS,ZINACANTAN,0,2,0
2016,Enero,CHIHUAHUA,AHUMADA,5,5,100
2016,Enero,CHIHUAHUA,ALDAMA,4,4,100
2016,Enero,CHIHUAHUA,ALLENDE,3,3,100
2016,Enero,CHIHUAHUA,AQUILES SERDAN,2,2,100
2016,Enero,CHIHUAHUA,ASCENCION,10,10,100
2016,Enero,CHIHUAHUA,BACHINIVA,7,7,100
2016,Enero,CHIHUAHUA,BALLEZA,3,3,100
2016,Enero,CHIHUAHUA,BOCOYNA,4,5,80
2016,Enero,CHIHUAHUA,BUENAVENTURA,11,12,91.67
2016,Enero,CHIHUAHUA,CAMARGO,7,7,100
2016,Enero,CHIHUAHUA,CARICHI,5,5,100
2016,Enero,CHIHUAHUA,CASAS GRANDES,6,6,100
2016,Enero,CHIHUAHUA,CHIHUAHUA,93,93,100
2016,Enero,CHIHUAHUA,CORONADO,1,1,100
2016,Enero,CHIHUAHUA,COYAME DEL SOTOL,5,5,100
2016,Enero,CHIHUAHUA,CUAUHTEMOC,20,20,100
2016,Enero,CHIHUAHUA,DELICIAS,25,25,100
2016,Enero,CHIHUAHUA,DR. BELISARIO DOMINGU,1,2,50
2016,Enero,CHIHUAHUA,EL TULE,2,2,100
2016,Enero,CHIHUAHUA,GALEANA,4,4,100
2016,Enero,CHIHUAHUA,GOMEZ FARIAS,5,5,100
2016,Enero,CHIHUAHUA,GRAN MORELOS,7,7,100
2016,Enero,CHIHUAHUA,GUACHOCHI,7,7,100
2016,Enero,CHIHUAHUA,GUADALUPE,4,4,100
2016,Enero,CHIHUAHUA,GUERRERO,20,20,100
2016,Enero,CHIHUAHUA,HIDALGO DEL PARRAL,24,24,100
2016,Enero,CHIHUAHUA,HUEJOTITAN,4,4,100
2016,Enero,CHIHUAHUA,IGNACIO ZARAGOZA,6,7,85.71
2016,Enero,CHIHUAHUA,JANOS,4,4,100
2016,Enero,CHIHUAHUA,JIMENEZ,9,9,100
2016,Enero,CHIHUAHUA,JUAREZ,146,146,100
2016,Enero,CHIHUAHUA,JULIMES,4,6,66.67
2016,Enero,CHIHUAHUA,LA CRUZ,3,3,100
2016,Enero,CHIHUAHUA,LOPEZ,4,4,100
2016,Enero,CHIHUAHUA,MADERA,10,10,100
2016,Enero,CHIHUAHUA,MANUEL BENAVIDES,4,4,100
2016,Enero,CHIHUAHUA,MATACHI,3,3,100
2016,Enero,CHIHUAHUA,MATAMOROS,3,3,100
2016,Enero,CHIHUAHUA,MEOQUI,25,25,100
2016,Enero,CHIHUAHUA,NAMIQUIPA,6,7,85.71
2016,Enero,CHIHUAHUA,NUEVO CASA,6,6,100
2016,Enero,CHIHUAHUA,NUEVO CASAS GRANDES,10,10,100
2016,Enero,CHIHUAHUA,OJINAGA,4,4,100
2016,Enero,CHIHUAHUA,PRAXEDIS G. GUERRERO,2,2,100
2016,Enero,CHIHUAHUA,ROSALES,18,18,100
2016,Enero,CHIHUAHUA,SAN FRANCISCO,2,2,100
2016,Enero,CHIHUAHUA,SAN FRANCISCO DE BORJ,1,1,100
2016,Enero,CHIHUAHUA,SAN FRANCISCO DEL ORO,3,3,100
2016,Enero,CHIHUAHUA,SANTA BARBARA,8,9,88.89
2016,Enero,CHIHUAHUA,SANTA ISABEL,4,4,100
2016,Enero,CHIHUAHUA,SATEVO,2,2,100
2016,Enero,CHIHUAHUA,SAUCILLO,10,10,100
2016,Enero,CHIHUAHUA,VALLE DE ZARAGOZA,0,1,0
2016,Febrero,CHIHUAHUA,AHUMADA,3,3,100
2016,Febrero,CHIHUAHUA,ALDAMA,3,6,50
2016,Febrero,CHIHUAHUA,ALLENDE,3,3,100
2016,Febrero,CHIHUAHUA,ASCENCION,11,11,100
2016,Febrero,CHIHUAHUA,BACHINIVA,8,8,100
2016,Febrero,CHIHUAHUA,BALLEZA,4,4,100
2016,Febrero,CHIHUAHUA,BOCOYNA,4,4,100
2016,Febrero,CHIHUAHUA,BUENAVENTURA,10,10,100
2016,Febrero,CHIHUAHUA,CAMARGO,8,8,100
2016,Febrero,CHIHUAHUA,CARICHI,4,6,66.67
2016,Febrero,CHIHUAHUA,CASAS GRANDES,5,6,83.33
2016,Febrero,CHIHUAHUA,CHIHUAHUA,90,96,93.75
2016,Febrero,CHIHUAHUA,CORONADO,1,1,100
2016,Febrero,CHIHUAHUA,COYAME DEL SOTOL,7,7,100
2016,Febrero,CHIHUAHUA,CUAUHTEMOC,27,29,93.1
2016,Febrero,CHIHUAHUA,DELICIAS,29,29,100
2016,Febrero,CHIHUAHUA,DR. BELISARIO DOMINGU,2,3,66.67
2016,Febrero,CHIHUAHUA,GALEANA,4,4,100
2016,Febrero,CHIHUAHUA,GOMEZ FARIAS,9,9,100
2016,Febrero,CHIHUAHUA,GRAN MORELOS,6,6,100
2016,Febrero,CHIHUAHUA,GUACHOCHI,5,5,100
2016,Febrero,CHIHUAHUA,GUADALUPE,4,5,80
2016,Febrero,CHIHUAHUA,GUERRERO,24,27,88.89
2016,Febrero,CHIHUAHUA,HIDALGO DEL PARRAL,25,25,100
2016,Febrero,CHIHUAHUA,HUEJOTITAN,3,3,100
2016,Febrero,CHIHUAHUA,IGNACIO ZARAGOZA,4,6,66.67
2016,Febrero,CHIHUAHUA,JANOS,8,8,100
2016,Febrero,CHIHUAHUA,JIMENEZ,9,9,100
2016,Febrero,CHIHUAHUA,JUAREZ,154,154,100
2016,Febrero,CHIHUAHUA,JULIMES,6,7,85.71
2016,Febrero,CHIHUAHUA,LA CRUZ,2,2,100
2016,Febrero,CHIHUAHUA,LOPEZ,2,2,100
2016,Febrero,CHIHUAHUA,MADERA,14,16,87.5
2016,Febrero,CHIHUAHUA,MANUEL BENAVIDES,3,3,100
2016,Febrero,CHIHUAHUA,MATACHI,4,4,100
2016,Febrero,CHIHUAHUA,MATAMOROS,2,2,100
2016,Febrero,CHIHUAHUA,MEOQUI,20,21,95.24
2016,Febrero,CHIHUAHUA,NAMIQUIPA,8,9,88.89
2016,Febrero,CHIHUAHUA,NUEVO CASA,7,7,100
2016,Febrero,CHIHUAHUA,NUEVO CASAS GRANDES,9,9,100
2016,Febrero,CHIHUAHUA,OJINAGA,3,3,100
2016,Febrero,CHIHUAHUA,PRAXEDIS G. GUERRERO,4,4,100
2016,Febrero,CHIHUAHUA,ROSALES,14,14,100
2016,Febrero,CHIHUAHUA,SAN FRANCISCO,2,2,100
2016,Febrero,CHIHUAHUA,SAN FRANCISCO DE BORJ,1,1,100
2016,Febrero,CHIHUAHUA,SAN FRANCISCO DEL ORO,4,4,100
2016,Febrero,CHIHUAHUA,SANTA BARBARA,8,8,100
2016,Febrero,CHIHUAHUA,SANTA ISABEL,6,6,100
2016,Febrero,CHIHUAHUA,SATEVO,2,2,100
2016,Febrero,CHIHUAHUA,SAUCILLO,9,9,100
2016,Febrero,CHIHUAHUA,VALLE DE ZARAGOZA,2,2,100
2016,Marzo,CHIHUAHUA,AHUMADA,4,6,66.67
2016,Marzo,CHIHUAHUA,ALDAMA,3,5,60
2016,Marzo,CHIHUAHUA,ALLENDE,6,6,100
2016,Marzo,CHIHUAHUA,AQUILES SERDAN,0,2,0
2016,Marzo,CHIHUAHUA,ASCENCION,14,14,100
2016,Marzo,CHIHUAHUA,BACHINIVA,9,9,100
2016,Marzo,CHIHUAHUA,BALLEZA,3,3,100
2016,Marzo,CHIHUAHUA,BOCOYNA,5,5,100
2016,Marzo,CHIHUAHUA,BUENAVENTURA,11,12,91.67
2016,Marzo,CHIHUAHUA,CAMARGO,9,9,100
2016,Marzo,CHIHUAHUA,CARICHI,6,6,100
2016,Marzo,CHIHUAHUA,CASAS GRANDES,8,8,100
2016,Marzo,CHIHUAHUA,CHIHUAHUA,124,125,99.2
2016,Marzo,CHIHUAHUA,CORONADO,1,1,100
2016,Marzo,CHIHUAHUA,COYAME DEL SOTOL,9,9,100
2016,Marzo,CHIHUAHUA,CUAUHTEMOC,25,27,92.59
2016,Marzo,CHIHUAHUA,DELICIAS,23,23,100
2016,Marzo,CHIHUAHUA,DR. BELISARIO DOMINGU,2,4,50
2016,Marzo,CHIHUAHUA,EL TULE,2,2,100
2016,Marzo,CHIHUAHUA,GALEANA,4,4,100
2016,Marzo,CHIHUAHUA,GOMEZ FARIAS,7,7,100
2016,Marzo,CHIHUAHUA,GRAN MORELOS,9,9,100
2016,Marzo,CHIHUAHUA,GUACHOCHI,6,6,100
2016,Marzo,CHIHUAHUA,GUADALUPE,3,3,100
2016,Marzo,CHIHUAHUA,GUERRERO,26,28,92.86
2016,Marzo,CHIHUAHUA,HIDALGO DEL PARRAL,25,26,96.15
2016,Marzo,CHIHUAHUA,HUEJOTITAN,4,4,100
2016,Marzo,CHIHUAHUA,IGNACIO ZARAGOZA,4,6,66.67
2016,Marzo,CHIHUAHUA,JANOS,10,10,100
2016,Marzo,CHIHUAHUA,JIMENEZ,11,11,100
2016,Marzo,CHIHUAHUA,JUAREZ,157,157,100
2016,Marzo,CHIHUAHUA,JULIMES,6,9,66.67
2016,Marzo,CHIHUAHUA,LA CRUZ,3,3,100
2016,Marzo,CHIHUAHUA,LOPEZ,5,5,100
2016,Marzo,CHIHUAHUA,MADERA,19,20,95
2016,Marzo,CHIHUAHUA,MANUEL BENAVIDES,5,5,100
2016,Marzo,CHIHUAHUA,MATACHI,5,5,100
2016,Marzo,CHIHUAHUA,MATAMOROS,4,4,100
2016,Marzo,CHIHUAHUA,MEOQUI,24,27,88.89
2016,Marzo,CHIHUAHUA,NAMIQUIPA,6,6,100
2016,Marzo,CHIHUAHUA,NONOAVA,1,1,100
2016,Marzo,CHIHUAHUA,NUEVO CASA,8,8,100
2016,Marzo,CHIHUAHUA,NUEVO CASAS GRANDES,10,10,100
2016,Marzo,CHIHUAHUA,OJINAGA,4,4,100
2016,Marzo,CHIHUAHUA,PRAXEDIS G. GUERRERO,5,6,83.33
2016,Marzo,CHIHUAHUA,ROSALES,19,20,95
2016,Marzo,CHIHUAHUA,SAN FRANCISCO,1,1,100
2016,Marzo,CHIHUAHUA,SAN FRANCISCO DE BORJ,1,1,100
2016,Marzo,CHIHUAHUA,SAN FRANCISCO DEL ORO,5,5,100
2016,Marzo,CHIHUAHUA,SANTA BARBARA,6,7,85.71
2016,Marzo,CHIHUAHUA,SANTA ISABEL,4,5,80
2016,Marzo,CHIHUAHUA,SAUCILLO,9,10,90
2016,Marzo,CHIHUAHUA,TEMOSACHIC,1,1,100
2016,Marzo,CHIHUAHUA,VALLE DE ZARAGOZA,2,3,66.67
2016,Abril,CHIHUAHUA,AHUMADA,4,6,66.67
2016,Abril,CHIHUAHUA,ALDAMA,2,3,66.67
2016,Abril,CHIHUAHUA,ALLENDE,2,2,100
2016,Abril,CHIHUAHUA,AQUILES SERDAN,0,1,0
2016,Abril,CHIHUAHUA,ASCENCION,12,12,100
2016,Abril,CHIHUAHUA,BACHINIVA,7,7,100
2016,Abril,CHIHUAHUA,BALLEZA,4,4,100
2016,Abril,CHIHUAHUA,BOCOYNA,4,5,80
2016,Abril,CHIHUAHUA,BUENAVENTURA,10,11,90.91
2016,Abril,CHIHUAHUA,CAMARGO,8,8,100
2016,Abril,CHIHUAHUA,CARICHI,5,5,100
2016,Abril,CHIHUAHUA,CASAS GRANDES,6,6,100
2016,Abril,CHIHUAHUA,CHIHUAHUA,84,86,97.67
2016,Abril,CHIHUAHUA,CORONADO,1,1,100
2016,Abril,CHIHUAHUA,COYAME DEL SOTOL,7,7,100
2016,Abril,CHIHUAHUA,CUAUHTEMOC,25,26,96.15
2016,Abril,CHIHUAHUA,DELICIAS,26,26,100
2016,Abril,CHIHUAHUA,DR. BELISARIO DOMINGU,1,3,33.33
2016,Abril,CHIHUAHUA,EL TULE,0,2,0
2016,Abril,CHIHUAHUA,GALEANA,3,4,75
2016,Abril,CHIHUAHUA,GOMEZ FARIAS,2,3,66.67
2016,Abril,CHIHUAHUA,GRAN MORELOS,8,8,100
2016,Abril,CHIHUAHUA,GUACHOCHI,8,8,100
2016,Abril,CHIHUAHUA,GUADALUPE,5,5,100
2016,Abril,CHIHUAHUA,GUERRERO,18,20,90
2016,Abril,CHIHUAHUA,HIDALGO DEL PARRAL,26,26,100
2016,Abril,CHIHUAHUA,HUEJOTITAN,3,3,100
2016,Abril,CHIHUAHUA,IGNACIO ZARAGOZA,8,8,100
2016,Abril,CHIHUAHUA,JANOS,8,8,100
2016,Abril,CHIHUAHUA,JIMENEZ,9,9,100
2016,Abril,CHIHUAHUA,JUAREZ,151,151,100
2016,Abril,CHIHUAHUA,JULIMES,4,5,80
2016,Abril,CHIHUAHUA,LA CRUZ,2,2,100
2016,Abril,CHIHUAHUA,LOPEZ,4,4,100
2016,Abril,CHIHUAHUA,MADERA,15,15,100
2016,Abril,CHIHUAHUA,MANUEL BENAVIDES,4,4,100
2016,Abril,CHIHUAHUA,MATACHI,3,4,75
2016,Abril,CHIHUAHUA,MATAMOROS,4,4,100
2016,Abril,CHIHUAHUA,MEOQUI,24,24,100
2016,Abril,CHIHUAHUA,NAMIQUIPA,8,10,80
2016,Abril,CHIHUAHUA,NONOAVA,1,1,100
2016,Abril,CHIHUAHUA,NUEVO CASA,8,8,100
2016,Abril,CHIHUAHUA,NUEVO CASAS GRANDES,9,9,100
2016,Abril,CHIHUAHUA,OJINAGA,3,3,100
2016,Abril,CHIHUAHUA,PRAXEDIS G. GUERRERO,4,4,100
2016,Abril,CHIHUAHUA,ROSALES,17,20,85
2016,Abril,CHIHUAHUA,SAN FRANCISCO,0,1,0
2016,Abril,CHIHUAHUA,SAN FRANCISCO DE BORJ,1,1,100
2016,Abril,CHIHUAHUA,SAN FRANCISCO DEL ORO,3,3,100
2016,Abril,CHIHUAHUA,SANTA BARBARA,6,7,85.71
2016,Abril,CHIHUAHUA,SANTA ISABEL,3,3,100
2016,Abril,CHIHUAHUA,SATEVO,0,1,0
2016,Abril,CHIHUAHUA,SAUCILLO,7,8,87.5
2016,Abril,CHIHUAHUA,TEMOSACHIC,1,1,100
2016,Abril,CHIHUAHUA,VALLE DE ZARAGOZA,2,2,100
2016,Mayo,CHIHUAHUA,AHUMADA,5,6,83.33
2016,Mayo,CHIHUAHUA,ALDAMA,3,4,75
2016,Mayo,CHIHUAHUA,ALLENDE,2,2,100
2016,Mayo,CHIHUAHUA,AQUILES SERDAN,0,2,0
2016,Mayo,CHIHUAHUA,ASCENCION,9,9,100
2016,Mayo,CHIHUAHUA,BACHINIVA,8,9,88.89
2016,Mayo,CHIHUAHUA,BALLEZA,3,3,100
2016,Mayo,CHIHUAHUA,BOCOYNA,5,6,83.33
2016,Mayo,CHIHUAHUA,BUENAVENTURA,10,11,90.91
2016,Mayo,CHIHUAHUA,CAMARGO,6,6,100
2016,Mayo,CHIHUAHUA,CASAS GRANDES,6,7,85.71
2016,Mayo,CHIHUAHUA,CHIHUAHUA,84,86,97.67
2016,Mayo,CHIHUAHUA,CORONADO,0,1,0
2016,Mayo,CHIHUAHUA,COYAME DEL SOTOL,7,7,100
2016,Mayo,CHIHUAHUA,CUAUHTEMOC,20,20,100
2016,Mayo,CHIHUAHUA,DELICIAS,27,27,100
2016,Mayo,CHIHUAHUA,DR. BELISARIO DOMINGU,2,2,100
2016,Mayo,CHIHUAHUA,EL TULE,0,2,0
2016,Mayo,CHIHUAHUA,GALEANA,4,4,100
2016,Mayo,CHIHUAHUA,GOMEZ FARIAS,7,7,100
2016,Mayo,CHIHUAHUA,GRAN MORELOS,5,5,100
2016,Mayo,CHIHUAHUA,GUACHOCHI,7,7,100
2016,Mayo,CHIHUAHUA,GUADALUPE,3,5,60
2016,Mayo,CHIHUAHUA,GUERRERO,6,9,66.67
2016,Mayo,CHIHUAHUA,HIDALGO DEL PARRAL,22,22,100
2016,Mayo,CHIHUAHUA,HUEJOTITAN,2,2,100
2016,Mayo,CHIHUAHUA,IGNACIO ZARAGOZA,8,8,100
2016,Mayo,CHIHUAHUA,JANOS,5,5,100
2016,Mayo,CHIHUAHUA,JIMENEZ,9,9,100
2016,Mayo,CHIHUAHUA,JUAREZ,146,149,97.99
2016,Mayo,CHIHUAHUA,JULIMES,7,8,87.5
2016,Mayo,CHIHUAHUA,LA CRUZ,2,2,100
2016,Mayo,CHIHUAHUA,LOPEZ,4,4,100
2016,Mayo,CHIHUAHUA,MADERA,13,14,92.86
2016,Mayo,CHIHUAHUA,MANUEL BENAVIDES,2,2,100
2016,Mayo,CHIHUAHUA,MATAMOROS,4,4,100
2016,Mayo,CHIHUAHUA,MEOQUI,20,23,86.96
2016,Mayo,CHIHUAHUA,NAMIQUIPA,9,9,100
2016,Mayo,CHIHUAHUA,NONOAVA,0,1,0
2016,Mayo,CHIHUAHUA,NUEVO CASA,5,6,83.33
2016,Mayo,CHIHUAHUA,NUEVO CASAS GRANDES,8,8,100
2016,Mayo,CHIHUAHUA,OJINAGA,2,2,100
2016,Mayo,CHIHUAHUA,PRAXEDIS G. GUERRERO,6,6,100
2016,Mayo,CHIHUAHUA,ROSALES,14,16,87.5
2016,Mayo,CHIHUAHUA,SAN FRANCISCO,1,2,50
2016,Mayo,CHIHUAHUA,SAN FRANCISCO DE BORJ,1,1,100
2016,Mayo,CHIHUAHUA,SAN FRANCISCO DEL ORO,2,2,100
2016,Mayo,CHIHUAHUA,SANTA BARBARA,10,10,100
2016,Mayo,CHIHUAHUA,SANTA ISABEL,4,4,100
2016,Mayo,CHIHUAHUA,SATEVO,3,3,100
2016,Mayo,CHIHUAHUA,SAUCILLO,8,9,88.89
2016,Mayo,CHIHUAHUA,TEMOSACHIC,0,1,0
2016,Mayo,CHIHUAHUA,VALLE DE ZARAGOZA,3,3,100
2016,Junio,CHIHUAHUA,AHUMADA,3,5,60
2016,Junio,CHIHUAHUA,ALDAMA,4,5,80
2016,Junio,CHIHUAHUA,ALLENDE,2,2,100
2016,Junio,CHIHUAHUA,AQUILES SERDAN,1,2,50
2016,Junio,CHIHUAHUA,ASCENCION,14,14,100
2016,Junio,CHIHUAHUA,BACHINIVA,6,6,100
2016,Junio,CHIHUAHUA,BALLEZA,4,4,100
2016,Junio,CHIHUAHUA,BOCOYNA,6,7,85.71
2016,Junio,CHIHUAHUA,BUENAVENTURA,13,13,100
2016,Junio,CHIHUAHUA,CAMARGO,3,3,100
2016,Junio,CHIHUAHUA,CARICHI,4,4,100
2016,Junio,CHIHUAHUA,CASAS GRANDES,6,7,85.71
2016,Junio,CHIHUAHUA,CHIHUAHUA,80,82,97.56
2016,Junio,CHIHUAHUA,CORONADO,1,1,100
2016,Junio,CHIHUAHUA,COYAME DEL SOTOL,2,2,100
2016,Junio,CHIHUAHUA,CUAUHTEMOC,24,25,96
2016,Junio,CHIHUAHUA,DELICIAS,28,28,100
2016,Junio,CHIHUAHUA,DR. BELISARIO DOMINGU,1,3,33.33
2016,Junio,CHIHUAHUA,EL TULE,1,1,100
2016,Junio,CHIHUAHUA,GALEANA,3,3,100
2016,Junio,CHIHUAHUA,GOMEZ FARIAS,5,6,83.33
2016,Junio,CHIHUAHUA,GRAN MORELOS,9,9,100
2016,Junio,CHIHUAHUA,GUACHOCHI,8,9,88.89
2016,Junio,CHIHUAHUA,GUADALUPE,3,3,100
2016,Junio,CHIHUAHUA,GUERRERO,27,29,93.1
2016,Junio,CHIHUAHUA,HIDALGO DEL PARRAL,38,38,100
2016,Junio,CHIHUAHUA,HUEJOTITAN,2,2,100
2016,Junio,CHIHUAHUA,IGNACIO ZARAGOZA,6,7,85.71
2016,Junio,CHIHUAHUA,JANOS,9,9,100
2016,Junio,CHIHUAHUA,JIMENEZ,10,10,100
2016,Junio,CHIHUAHUA,JUAREZ,135,138,97.83
2016,Junio,CHIHUAHUA,JULIMES,7,8,87.5
2016,Junio,CHIHUAHUA,LA CRUZ,1,1,100
2016,Junio,CHIHUAHUA,LOPEZ,4,4,100
2016,Junio,CHIHUAHUA,MADERA,18,20,90
2016,Junio,CHIHUAHUA,MANUEL BENAVIDES,5,5,100
2016,Junio,CHIHUAHUA,MATACHI,3,3,100
2016,Junio,CHIHUAHUA,MATAMOROS,5,5,100
2016,Junio,CHIHUAHUA,MEOQUI,26,27,96.3
2016,Junio,CHIHUAHUA,NAMIQUIPA,11,14,78.57
2016,Junio,CHIHUAHUA,NUEVO CASAS GRANDES,11,11,100
2016,Junio,CHIHUAHUA,OJINAGA,4,4,100
2016,Junio,CHIHUAHUA,PRAXEDIS G. GUERRERO,4,4,100
2016,Junio,CHIHUAHUA,RIVA PALACIO,6,6,100
2016,Junio,CHIHUAHUA,ROSALES,20,22,90.91
2016,Junio,CHIHUAHUA,SAN FRANCISCO DE BORJ,0,1,0
2016,Junio,CHIHUAHUA,SAN FRANCISCO DEL ORO,4,4,100
2016,Junio,CHIHUAHUA,SANTA BARBARA,8,8,100
2016,Junio,CHIHUAHUA,SANTA ISABEL,5,5,100
2016,Junio,CHIHUAHUA,SATEVO,1,1,100
2016,Junio,CHIHUAHUA,SAUCILLO,10,10,100
2016,Junio,CHIHUAHUA,TEMOSACHIC,1,1,100
2016,Junio,CHIHUAHUA,VALLE DE ZARAGOZA,5,5,100
2016,Julio,CHIHUAHUA,AHUMADA,1,4,25
2016,Julio,CHIHUAHUA,ALDAMA,1,4,25
2016,Julio,CHIHUAHUA,ALLENDE,2,2,100
2016,Julio,CHIHUAHUA,AQUILES SERDAN,1,2,50
2016,Julio,CHIHUAHUA,ASCENCION,10,10,100
2016,Julio,CHIHUAHUA,BACHINIVA,7,7,100
2016,Julio,CHIHUAHUA,BALLEZA,3,3,100
2016,Julio,CHIHUAHUA,BOCOYNA,4,4,100
2016,Julio,CHIHUAHUA,BUENAVENTURA,10,12,83.33
2016,Julio,CHIHUAHUA,CAMARGO,10,10,100
2016,Julio,CHIHUAHUA,CARICHI,4,4,100
2016,Julio,CHIHUAHUA,CASAS GRANDES,5,5,100
2016,Julio,CHIHUAHUA,CHIHUAHUA,88,91,96.7
2016,Julio,CHIHUAHUA,CORONADO,1,1,100
2016,Julio,CHIHUAHUA,COYAME DEL SOTOL,7,7,100
2016,Julio,CHIHUAHUA,CUAUHTEMOC,15,16,93.75
2016,Julio,CHIHUAHUA,DELICIAS,25,25,100
2016,Julio,CHIHUAHUA,DR. BELISARIO DOMINGU,1,4,25
2016,Julio,CHIHUAHUA,GALEANA,3,3,100
2016,Julio,CHIHUAHUA,GOMEZ FARIAS,5,5,100
2016,Julio,CHIHUAHUA,GRAN MORELOS,7,7,100
2016,Julio,CHIHUAHUA,GUACHOCHI,7,7,100
2016,Julio,CHIHUAHUA,GUADALUPE,4,4,100
2016,Julio,CHIHUAHUA,GUERRERO,21,21,100
2016,Julio,CHIHUAHUA,HIDALGO DEL PARRAL,24,24,100
2016,Julio,CHIHUAHUA,HUEJOTITAN,4,4,100
2016,Julio,CHIHUAHUA,IGNACIO ZARAGOZA,3,3,100
2016,Julio,CHIHUAHUA,JANOS,8,8,100
2016,Julio,CHIHUAHUA,JIMENEZ,9,9,100
2016,Julio,CHIHUAHUA,JUAREZ,141,147,95.92
2016,Julio,CHIHUAHUA,JULIMES,5,6,83.33
2016,Julio,CHIHUAHUA,LA CRUZ,3,3,100
2016,Julio,CHIHUAHUA,LOPEZ,3,3,100
2016,Julio,CHIHUAHUA,MADERA,15,15,100
2016,Julio,CHIHUAHUA,MANUEL BENAVIDES,3,3,100
2016,Julio,CHIHUAHUA,MATACHI,4,4,100
2016,Julio,CHIHUAHUA,MATAMOROS,3,3,100
2016,Julio,CHIHUAHUA,MEOQUI,24,25,96
2016,Julio,CHIHUAHUA,NAMIQUIPA,7,7,100
2016,Julio,CHIHUAHUA,NONOAVA,1,1,100
2016,Julio,CHIHUAHUA,NUEVO CASA,4,4,100
2016,Julio,CHIHUAHUA,NUEVO CASAS GRANDES,9,10,90
2016,Julio,CHIHUAHUA,OJINAGA,4,4,100
